window_id,seed,policy,loss,rmse,missed_vio,runtime,max_age,jain_probe,jain_payload
17,50549,MaxWeight-AoI,2.5879449093444935e-05,0.06606738812211536,0.0,3.589334548085686,7.0,0.9985752370962796,0.9947277912013746
17,50549,MaxWeight-VoU,0.0031336934463040435,0.4756765690015598,0.0,4.941908020996703,239.0,0.5355742296918765,0.5670352033155887
17,50549,VoI+debt,0.0020224782119944227,0.4406820991564502,0.0,2.5428399497450225,239.0,0.41737954971000574,0.41737954971000574
17,50549,VoI-greedy,0.0020285087656903783,0.44427171090286843,0.0,2.438530686216928,239.0,0.40600972003802704,0.40600972003802704
17,50549,Whittle-heuristic,0.002956340440725246,0.5016176145751797,0.0,2.1694841924723565,239.0,0.14693032378380114,0.4670898367626463
18,50566,AoII+debt,6.503400278940049e-06,0.034555026177719425,0.0,0.5668679581785567,25.0,0.9636405811771146,0.9636405811771146
18,50566,AoII+debt+threshold,1.5568673640167385e-05,0.05145960803871925,0.0,0.6543482134068018,31.0,0.9159510924032863,0.9159510924032863
18,50566,AoII-greedy,6.622859135285909e-06,0.03490950935114739,0.0,2.6024481338628074,18.0,0.9211021749208835,0.9211021749208835
18,50566,CAW-VoU,1.182991213389121e-05,0.0454468228986403,0.0,110.60190843099194,15.0,0.9998862194214684,0.9931064458643011
18,50566,MaxWeight-AoI,8.871528591352877e-06,0.04026538816976604,0.0,2.713055096232531,16.0,0.9985752370962796,0.9958333333333322
18,50566,MaxWeight-VoU,2.479017294281723e-05,0.055635655116570905,0.0,4.373896849379684,104.0,0.8017404424794281,0.8346447488584468
18,50566,VoI+debt,0.0011411281283124131,0.3406432011158644,0.0,1.8511557699255177,239.0,0.42556552026001343,0.42556552026001343
18,50566,VoI-greedy,0.0011352970599721062,0.34478751409093417,0.0,0.604618071124472,239.0,0.41457369404677646,0.41457369404677646
18,50566,Whittle-heuristic,0.0010044872203626217,0.3173995272552397,0.0,0.6387698116798001,239.0,0.16318071118919572,0.4947950841860211
19,50583,AoII+debt,7.215875313807532e-05,0.11356175485538346,0.0,1.2852233557164996,68.0,0.952612049197414,0.952612049197414
19,50583,AoII+debt+threshold,0.0008598753723849371,0.3534917670352783,0.0,1.8058440836280911,172.0,0.7909578703222897,0.7909578703222897
19,50583,AoII-greedy,8.056618270571831e-05,0.11938726778032611,0.0,2.3224654894372816,69.0,0.9472802653399658,0.9472802653399658
19,50583,CAW-VoU,7.785382426778249e-05,0.11804636946230847,0.0,105.1484744686041,12.0,0.9998862194214684,0.9915549190643568
19,50583,MaxWeight-AoI,6.652347977684809e-05,0.10823899934207946,0.0,1.1367783179091655,11.0,0.9985752370962796,0.9955729847494542
19,50583,MaxWeight-VoU,0.000438227912133891,0.21694056463519373,0.0,2.954575661194772,117.0,0.7468994148605793,0.7640966474375046
19,50583,VoI+debt,0.007546710670850765,0.8769250746260032,0.0,1.6269910376505325,239.0,0.4180668770870498,0.4197257354899744
19,50583,VoI-greedy,0.007414532658298464,0.851205839047126,0.0,1.1584345397693359,239.0,0.4131568478536037,0.4131568478536037
19,50583,Whittle-heuristic,0.010880787669456066,0.9228003448247419,0.0,2.374502535515843,239.0,0.13667354568565873,0.4895945830119137
20,50600,AoII+debt,0.01675333113947001,0.04926294338619692,0.2789400278940028,0.608426811724948,28.0,0.9391039868475124,0.9391039868475124
20,50600,AoII+debt+threshold,0.005062569750348674,0.078787357943305,0.08368200836820083,2.0101170292295607,135.0,0.621623680487539,0.621623680487539
20,50600,AoII-greedy,0.02093750939748954,0.04905312721066557,0.3486750348675035,1.4379328661344977,58.0,0.9204898880025774,0.9204898880025774
20,50600,CAW-VoU,0.0025362002859135287,0.06335833228542874,0.04184100418410042,113.43854505027582,13.0,0.9834882920110182,0.9624836766502369
20,50600,MaxWeight-AoI,0.01843377882147838,0.05907850664373226,0.30683403068340304,1.519851694633662,13.0,0.9985752370962796,0.9980518062289772
20,50600,MaxWeight-VoU,0.008461527521617853,0.09345556056461492,0.1394700139470014,2.611405979067469,239.0,0.5716315782889878,0.5980708573821767
20,50600,VoI+debt,0.016529847062761505,0.2569142297739668,0.2649930264993027,1.394793799168442,239.0,0.4294771665679832,0.4294771665679832
20,50600,VoI-greedy,0.013227048476987448,0.2685826792937819,0.20920502092050208,1.4412732260052317,239.0,0.4186989188198642,0.4186989188198642
20,50600,Whittle-heuristic,0.10781704221199442,0.27573710515480204,1.7852161785216178,0.9750870628054468,239.0,0.16166015735552156,0.4830273241372018
21,50617,AoII+debt,1.7045917712691782e-05,0.051470001278854344,0.0,1.442746288741249,24.0,0.9247369273109914,0.9247369273109914
21,50617,AoII+debt+threshold,7.173483821478415e-05,0.09529242147474867,0.0,1.6938356192398691,173.0,0.6733386379041046,0.6733386379041046
21,50617,AoII-greedy,1.6599450488145036e-05,0.05075875050682071,0.0,1.4465445690110295,24.0,0.9033487526193008,0.9033487526193008
21,50617,CAW-VoU,2.7207984658298425e-05,0.06530715507071481,0.0,111.79436657323977,17.0,0.9998862194214684,0.9900082325923989
21,50617,MaxWeight-AoI,2.775525383542542e-05,0.06426010549255315,0.0,1.0368515355960626,14.0,0.9985752370962796,0.9942083850053293
